file_Size_bytes	number_of_files	bandwidth_Gbps	rtt_ms	buffer_size_bytes	p	cc	pp	fast	throughput_MByteps	time_sec	start_time_mm_dd_yyyy_hh_mm
104857641	99	10	39	49920000	32	8	16	0	414.559193474	23.8807969093	05:22:2016-05:08
104857641	99	10	39	49920000	32	8	16	1	432.046412383	22.9142138958	05:22:2016-05:09
104857641	99	10	39	49920000	32	8	32	0	372.398884698	26.5844080448	05:22:2016-05:09
104857641	99	10	39	49920000	32	8	32	1	347.032814578	28.5275728703	05:22:2016-05:10
104857641	99	10	39	49920000	32	16	1	0	506.426030064	19.5487658978	05:22:2016-05:10
104857641	99	10	39	49920000	32	16	1	1	476.205644753	20.7893459797	05:22:2016-05:10
104857641	99	10	39	49920000	32	16	2	0	511.822649907	19.3426451683	05:22:2016-05:11
104857641	99	10	39	49920000	32	16	2	1	481.765799451	20.5494120121	05:22:2016-05:11
104857641	99	10	39	49920000	32	16	4	0	524.599681306	18.8715400696	05:22:2016-05:11
104857641	99	10	39	49920000	32	16	4	1	499.068000791	19.8369839191	05:22:2016-05:12
104857641	99	10	39	49920000	32	16	8	0	525.834332428	18.8272299767	05:22:2016-05:12
104857641	99	10	39	49920000	32	16	8	1	445.307487021	22.2318379879	05:22:2016-05:12
104857641	99	10	39	49920000	32	16	16	0	479.222188561	20.6584839821	05:22:2016-05:13
104857641	99	10	39	49920000	32	16	16	1	400.479244453	24.7203919888	05:22:2016-05:13
104857641	99	10	39	49920000	32	16	32	0	372.084837111	26.6068458557	05:22:2016-05:14
104857641	99	10	39	49920000	32	16	32	1	369.429075282	26.7981178761	05:22:2016-05:14
104857641	99	10	39	49920000	32	32	1	0	444.349068808	22.2797899246	05:22:2016-05:14
104857641	99	10	39	49920000	32	32	1	1	400.349650431	24.7283940315	05:22:2016-05:15
104857641	99	10	39	49920000	32	32	2	0	499.527390959	19.8187408447	05:22:2016-05:15
104857641	99	10	39	49920000	32	32	2	1	503.521004366	19.6615509987	05:22:2016-05:15
104857641	99	10	39	49920000	32	32	4	0	430.942283176	22.9729230404	05:22:2016-05:16
104857641	99	10	39	49920000	32	32	4	1	494.08993534	20.0368459225	05:22:2016-05:16
104857641	99	10	39	49920000	32	32	8	0	513.073628768	19.2954838276	05:22:2016-05:17
104857641	99	10	39	49920000	32	32	8	1	403.15245441	24.5564768314	05:22:2016-05:17
104857641	99	10	39	49920000	32	32	16	0	453.166455287	21.84628582	05:22:2016-05:17
104857641	99	10	39	49920000	32	32	16	1	446.243877098	22.1851871014	05:22:2016-05:18
104857641	99	10	39	49920000	32	32	32	0	339.133955803	29.1920161247	05:22:2016-05:18
104857641	99	10	39	49920000	32	32	32	1	336.224955404	29.4445838928	05:22:2016-05:19
209715305	39	10	39	49920000	1	1	1	0	211.85575433	36.817522049	05:22:2016-05:19
209715305	39	10	39	49920000	1	1	1	1	300.359564604	25.9688880444	05:22:2016-05:20
209715305	39	10	39	49920000	1	1	2	0	287.130307249	27.1653800011	05:22:2016-05:20
209715305	39	10	39	49920000	1	1	2	1	296.072384909	26.3449220657	05:22:2016-05:21
209715305	39	10	39	49920000	1	1	4	0	308.445980647	25.2880711555	05:22:2016-05:21
209715305	39	10	39	49920000	1	1	4	1	294.135627867	26.518392086	05:22:2016-05:21
209715305	39	10	39	49920000	1	1	8	0	307.807305606	25.3405418396	05:22:2016-05:22
209715305	39	10	39	49920000	1	1	8	1	322.701829023	24.1709318161	05:22:2016-05:22
209715305	39	10	39	49920000	1	1	16	0	321.409681415	24.2681050301	05:22:2016-05:23
209715305	39	10	39	49920000	1	1	16	1	339.144125527	22.9990830421	05:22:2016-05:23
209715305	39	10	39	49920000	1	1	32	0	312.67226493	24.9462609291	05:22:2016-05:23
209715305	39	10	39	49920000	1	1	32	1	304.955644679	25.5775029659	05:22:2016-05:24
209715305	39	10	39	49920000	1	2	1	0	159.336755967	48.952947855	05:22:2016-05:25
209715305	39	10	39	49920000	1	2	1	1	148.050418872	52.6847810745	05:22:2016-05:26
209715305	39	10	39	49920000	1	2	2	0	147.433493441	52.9052369595	05:22:2016-05:26
209715305	39	10	39	49920000	1	2	2	1	197.147358094	39.5643339157	05:22:2016-05:27
209715305	39	10	39	49920000	1	2	4	0	168.41072622	46.3153629303	05:22:2016-05:28
209715305	39	10	39	49920000	1	2	4	1	158.183917735	49.3097150326	05:22:2016-05:29
209715305	39	10	39	49920000	1	2	8	0	148.874466604	52.3931610584	05:22:2016-05:30
209715305	39	10	39	49920000	1	2	8	1	246.706358346	31.6165499687	05:22:2016-05:30
209715305	39	10	39	49920000	1	2	16	0	225.358964475	34.6114649773	05:22:2016-05:31
209715305	39	10	39	49920000	1	2	16	1	217.602459612	35.8452010155	05:22:2016-05:31
209715305	39	10	39	49920000	1	2	32	0	212.447236214	36.7150170803	05:22:2016-05:32
209715305	39	10	39	49920000	1	2	32	1	238.057430835	32.7652192116	05:22:2016-05:32
209715305	39	10	39	49920000	1	4	1	0	215.618832559	36.1749658585	05:22:2016-05:33
209715305	39	10	39	49920000	1	4	1	1	239.933972178	32.5089600086	05:22:2016-05:34
209715305	39	10	39	49920000	1	4	2	0	220.055742714	35.4455821514	05:22:2016-05:34
209715305	39	10	39	49920000	1	4	2	1	265.314116248	29.3991289139	05:22:2016-05:35
209715305	39	10	39	49920000	1	4	4	0	207.004538136	37.680352211	05:22:2016-05:35
209715305	39	10	39	49920000	1	4	4	1	218.30941916	35.7291221619	05:22:2016-05:36
209715305	39	10	39	49920000	1	4	8	0	193.849204891	40.2374820709	05:22:2016-05:37
209715305	39	10	39	49920000	1	4	8	1	212.839222701	36.6473989487	05:22:2016-05:37
209715305	39	10	39	49920000	1	4	16	0	228.74069983	34.0997641087	05:22:2016-05:38
209715305	39	10	39	49920000	1	4	16	1	159.6775573	48.8484671116	05:22:2016-05:39
209715305	39	10	39	49920000	1	4	32	0	263.289253884	29.6252269745	05:22:2016-05:39
209715305	39	10	39	49920000	1	4	32	1	269.299844619	28.9640119076	05:22:2016-05:40
209715305	39	10	39	49920000	1	8	1	0	271.378401114	28.7421691418	05:22:2016-05:40
209715305	39	10	39	49920000	1	8	1	1	279.268332875	27.9301409721	05:22:2016-05:41
209715305	39	10	39	49920000	1	8	2	0	297.265570092	26.2391769886	05:22:2016-05:41
209715305	39	10	39	49920000	1	8	2	1	292.955120341	26.6252520084	05:22:2016-05:41
209715305	39	10	39	49920000	1	8	4	0	291.735353071	26.736574173	05:22:2016-05:42
209715305	39	10	39	49920000	1	8	4	1	252.851938044	30.8481080532	05:22:2016-05:42
209715305	39	10	39	49920000	1	8	8	0	214.558488397	36.3537418842	05:22:2016-05:43
209715305	39	10	39	49920000	1	8	8	1	220.558275007	35.3648209572	05:22:2016-05:44
209715305	39	10	39	49920000	1	8	16	0	193.314549457	40.3487679958	05:22:2016-05:44
209715305	39	10	39	49920000	1	8	16	1	170.812687967	45.6640779972	05:22:2016-05:45
209715305	39	10	39	49920000	1	8	32	0	283.886344969	27.47579813	05:22:2016-05:45
209715305	39	10	39	49920000	1	8	32	1	290.630232568	26.8382399082	05:22:2016-05:46
209715305	39	10	39	49920000	1	16	1	0	350.110638261	22.2786829472	05:22:2016-05:46
209715305	39	10	39	49920000	1	16	1	1	368.767555134	21.1515460014	05:22:2016-05:47
209715305	39	10	39	49920000	1	16	2	0	330.253198394	23.6182539463	05:22:2016-05:47
209715305	39	10	39	49920000	1	16	2	1	371.890202433	20.9739429951	05:22:2016-05:47
209715305	39	10	39	49920000	1	16	4	0	277.10295243	28.1483969688	05:22:2016-05:48
209715305	39	10	39	49920000	1	16	4	1	280.053381196	27.8518469334	05:22:2016-05:48
209715305	39	10	39	49920000	1	16	8	0	226.456286318	34.4437508583	05:22:2016-05:49
209715305	39	10	39	49920000	1	16	8	1	229.554101843	33.9789350033	05:22:2016-05:49
209715305	39	10	39	49920000	1	16	16	0	228.192198481	34.1817290783	05:22:2016-05:50
209715305	39	10	39	49920000	1	16	16	1	255.080168382	30.5786371231	05:22:2016-05:51
209715305	39	10	39	49920000	1	16	32	0	215.165534919	36.2511770725	05:22:2016-05:51
209715305	39	10	39	49920000	1	16	32	1	306.281126404	25.4668121338	05:22:2016-05:52
209715305	39	10	39	49920000	1	32	1	0	389.533518016	20.0239608288	05:22:2016-05:52
209715305	39	10	39	49920000	1	32	1	1	388.580321596	20.0730800629	05:22:2016-05:52
209715305	39	10	39	49920000	1	32	2	0	368.572130839	21.162760973	05:22:2016-05:53
209715305	39	10	39	49920000	1	32	2	1	302.144786641	25.8154509068	05:22:2016-05:53
209715305	39	10	39	49920000	1	32	4	0	309.342089879	25.2148160934	05:22:2016-05:53
209715305	39	10	39	49920000	1	32	4	1	334.637613245	23.3088080883	05:22:2016-05:54
209715305	39	10	39	49920000	1	32	8	0	397.544191733	19.620470047	05:22:2016-05:54
209715305	39	10	39	49920000	1	32	8	1	365.940365554	21.3149590492	05:22:2016-05:54
209715305	39	10	39	49920000	1	32	16	0	397.7896302	19.6083641052	05:22:2016-05:55
209715305	39	10	39	49920000	1	32	16	1	266.6606751	29.2506718636	05:22:2016-05:55
209715305	39	10	39	49920000	1	32	32	0	388.121067634	20.096832037	05:22:2016-05:56
209715305	39	10	39	49920000	1	32	32	1	293.572436758	26.5692651272	05:22:2016-05:56
209715305	39	10	39	49920000	2	1	1	0	303.09927159	25.7341558933	05:22:2016-05:57
209715305	39	10	39	49920000	2	1	1	1	320.468986002	24.3393409252	05:22:2016-05:57
209715305	39	10	39	49920000	2	1	2	0	319.830750581	24.3879110813	05:22:2016-05:57
209715305	39	10	39	49920000	2	1	2	1	302.998822072	25.7426872253	05:22:2016-05:58
209715305	39	10	39	49920000	2	1	4	0	325.112598428	23.991699934	05:22:2016-05:58
209715305	39	10	39	49920000	2	1	4	1	307.906370136	25.3323888779	05:22:2016-05:59
209715305	39	10	39	49920000	2	1	8	0	279.567186189	27.9002840519	05:22:2016-05:59
209715305	39	10	39	49920000	2	1	8	1	295.012521093	26.4395689964	05:22:2016-05:59
209715305	39	10	39	49920000	2	1	16	0	308.326935698	25.2978348732	05:22:2016-06:00
209715305	39	10	39	49920000	2	1	16	1	318.223046255	24.5111219883	05:22:2016-06:00
209715305	39	10	39	49920000	2	1	32	0	330.41259752	23.6068599224	05:22:2016-06:01
209715305	39	10	39	49920000	2	1	32	1	333.900004833	23.360298872	05:22:2016-06:01
209715305	39	10	39	49920000	2	2	1	0	215.657134637	36.1685409546	05:22:2016-06:02
209715305	39	10	39	49920000	2	2	1	1	214.422268297	36.3768370152	05:22:2016-06:02
209715305	39	10	39	49920000	2	2	2	0	201.814917263	38.6492931843	05:22:2016-06:03
209715305	39	10	39	49920000	2	2	2	1	207.085333241	37.665651083	05:22:2016-06:04
209715305	39	10	39	49920000	2	2	4	0	218.516547851	35.6952550411	05:22:2016-06:04
209715305	39	10	39	49920000	2	2	4	1	202.681977944	38.4839539528	05:22:2016-06:05
209715305	39	10	39	49920000	2	2	8	0	196.317155022	39.7316470146	05:22:2016-06:05
209715305	39	10	39	49920000	2	2	8	1	242.387170495	32.1799371243	05:22:2016-06:06
209715305	39	10	39	49920000	2	2	16	0	186.048997198	41.9244608879	05:22:2016-06:07
209715305	39	10	39	49920000	2	2	16	1	218.262993116	35.7367219925	05:22:2016-06:07
209715305	39	10	39	49920000	2	2	32	0	250.853364078	31.0938780308	05:22:2016-06:08
209715305	39	10	39	49920000	2	2	32	1	254.329374203	30.6689069271	05:22:2016-06:08
209715305	39	10	39	49920000	2	4	1	0	329.575759488	23.6668009758	05:22:2016-06:09
209715305	39	10	39	49920000	2	4	1	1	272.597505135	28.6136291027	05:22:2016-06:09
209715305	39	10	39	49920000	2	4	2	0	275.193421869	28.3437149525	05:22:2016-06:10
209715305	39	10	39	49920000	2	4	2	1	277.24235918	28.1342430115	05:22:2016-06:10
209715305	39	10	39	49920000	2	4	4	0	292.349707774	26.6803889275	05:22:2016-06:11
209715305	39	10	39	49920000	2	4	4	1	301.187068951	25.8975391388	05:22:2016-06:11
209715305	39	10	39	49920000	2	4	8	0	260.059493962	29.9931519032	05:22:2016-06:12
209715305	39	10	39	49920000	2	4	8	1	288.589178731	27.0280539989	05:22:2016-06:12
209715305	39	10	39	49920000	2	4	16	0	290.179600908	26.8799180984	05:22:2016-06:12
209715305	39	10	39	49920000	2	4	16	1	226.146510306	34.4909319878	05:22:2016-06:13
209715305	39	10	39	49920000	2	4	32	0	184.226556021	42.3391940594	05:22:2016-06:14
209715305	39	10	39	49920000	2	4	32	1	251.304888307	31.0380110741	05:22:2016-06:14
209715305	39	10	39	49920000	2	8	1	0	384.617494972	20.2798988819	05:22:2016-06:15
209715305	39	10	39	49920000	2	8	1	1	364.385328955	21.405921936	05:22:2016-06:15
209715305	39	10	39	49920000	2	8	2	0	386.107594139	20.2016329765	05:22:2016-06:15
209715305	39	10	39	49920000	2	8	2	1	387.566355215	20.1255960464	05:22:2016-06:16
209715305	39	10	39	49920000	2	8	4	0	359.774444489	21.6802611351	05:22:2016-06:16
209715305	39	10	39	49920000	2	8	4	1	339.871611392	22.9498541355	05:22:2016-06:16
209715305	39	10	39	49920000	2	8	8	0	257.924653422	30.2414050102	05:22:2016-06:17
209715305	39	10	39	49920000	2	8	8	1	289.823532699	26.9129419327	05:22:2016-06:17
209715305	39	10	39	49920000	2	8	16	0	218.684657661	35.66781497	05:22:2016-06:18
209715305	39	10	39	49920000	2	8	16	1	250.575500152	31.1283581257	05:22:2016-06:18
209715305	39	10	39	49920000	2	8	32	0	235.445083315	33.1287610531	05:22:2016-06:19
209715305	39	10	39	49920000	2	8	32	1	289.665808991	26.9275960922	05:22:2016-06:19
209715305	39	10	39	49920000	2	16	1	0	451.232256181	17.2860069275	05:22:2016-06:20
209715305	39	10	39	49920000	2	16	1	1	412.200450329	18.9228417873	05:22:2016-06:20
209715305	39	10	39	49920000	2	16	2	0	381.706569375	20.4345550537	05:22:2016-06:20
209715305	39	10	39	49920000	2	16	2	1	462.535549089	16.8635771275	05:22:2016-06:21
209715305	39	10	39	49920000	2	16	4	0	300.255438624	25.9778938293	05:22:2016-06:21
209715305	39	10	39	49920000	2	16	4	1	359.244779945	21.7122261524	05:22:2016-06:21
209715305	39	10	39	49920000	2	16	8	0	329.103841478	23.7007379532	05:22:2016-06:22
209715305	39	10	39	49920000	2	16	8	1	310.911469751	25.0875399113	05:22:2016-06:22
209715305	39	10	39	49920000	2	16	16	0	271.21870268	28.7590930462	05:22:2016-06:23
209715305	39	10	39	49920000	2	16	16	1	291.564854378	26.7522089481	05:22:2016-06:23
209715305	39	10	39	49920000	2	16	32	0	334.573309228	23.3132879734	05:22:2016-06:24
209715305	39	10	39	49920000	2	16	32	1	316.802733981	24.6210119724	05:22:2016-06:24
209715305	39	10	39	49920000	2	32	1	0	449.719062036	17.3441700935	05:22:2016-06:24
209715305	39	10	39	49920000	2	32	1	1	414.497977834	18.8179540634	05:22:2016-06:25
209715305	39	10	39	49920000	2	32	2	0	426.434757201	18.2912011147	05:22:2016-06:25
209715305	39	10	39	49920000	2	32	2	1	467.505975709	16.6842870712	05:22:2016-06:25
209715305	39	10	39	49920000	2	32	4	0	442.826622272	17.614125967	05:22:2016-06:25
209715305	39	10	39	49920000	2	32	4	1	379.171880122	20.5711560249	05:22:2016-06:26
209715305	39	10	39	49920000	2	32	8	0	436.024820302	17.8888988495	05:22:2016-06:26
209715305	39	10	39	49920000	2	32	8	1	435.641918176	17.9046220779	05:22:2016-06:26
209715305	39	10	39	49920000	2	32	16	0	491.750229521	15.8617188931	05:22:2016-06:27
209715305	39	10	39	49920000	2	32	16	1	425.982161076	18.3106350899	05:22:2016-06:27
209715305	39	10	39	49920000	2	32	32	0	442.461131729	17.6286759377	05:22:2016-06:27
209715305	39	10	39	49920000	2	32	32	1	454.860695126	17.1481158733	05:22:2016-06:28
209715305	39	10	39	49920000	4	1	1	0	315.435856588	24.7277021408	05:22:2016-06:28
209715305	39	10	39	49920000	4	1	1	1	268.602049873	29.0392568111	05:22:2016-06:28
209715305	39	10	39	49920000	4	1	2	0	275.151631427	28.3480198383	05:22:2016-06:29
209715305	39	10	39	49920000	4	1	2	1	294.385105474	26.4959189892	05:22:2016-06:29
209715305	39	10	39	49920000	4	1	4	0	335.227912553	23.2677638531	05:22:2016-06:30
209715305	39	10	39	49920000	4	1	4	1	286.601560185	27.2154970169	05:22:2016-06:30
209715305	39	10	39	49920000	4	1	8	0	305.324160278	25.546631813	05:22:2016-06:31
209715305	39	10	39	49920000	4	1	8	1	306.869218262	25.418006897	05:22:2016-06:31
209715305	39	10	39	49920000	4	1	16	0	336.302562306	23.1934120655	05:22:2016-06:31
209715305	39	10	39	49920000	4	1	16	1	325.838909909	23.9382212162	05:22:2016-06:32
209715305	39	10	39	49920000	4	1	32	0	314.717945675	24.7841091156	05:22:2016-06:32
209715305	39	10	39	49920000	4	1	32	1	319.039796923	24.4483728409	05:22:2016-06:33
209715305	39	10	39	49920000	4	2	1	0	252.535583346	30.8867518902	05:22:2016-06:33
209715305	39	10	39	49920000	4	2	1	1	257.526000874	30.2882189751	05:22:2016-06:34
209715305	39	10	39	49920000	4	2	2	0	214.995146178	36.2799069881	05:22:2016-06:34
209715305	39	10	39	49920000	4	2	2	1	251.288129698	31.0400810242	05:22:2016-06:35
209715305	39	10	39	49920000	4	2	4	0	250.002482282	31.1997058392	05:22:2016-06:35
209715305	39	10	39	49920000	4	2	4	1	214.746476327	36.3219180107	05:22:2016-06:36
209715305	39	10	39	49920000	4	2	8	0	251.428828917	31.0227110386	05:22:2016-06:36
209715305	39	10	39	49920000	4	2	8	1	230.735452671	33.8049650192	05:22:2016-06:37
209715305	39	10	39	49920000	4	2	16	0	246.724385063	31.6142399311	05:22:2016-06:38
209715305	39	10	39	49920000	4	2	16	1	227.369625071	34.3053910732	05:22:2016-06:38
209715305	39	10	39	49920000	4	2	32	0	257.625254271	30.2765500546	05:22:2016-06:39
209715305	39	10	39	49920000	4	2	32	1	247.7094787	31.4885160923	05:22:2016-06:39
209715305	39	10	39	49920000	4	4	1	0	317.390059828	24.5754511356	05:22:2016-06:40
209715305	39	10	39	49920000	4	4	1	1	323.336006888	24.1235239506	05:22:2016-06:40
209715305	39	10	39	49920000	4	4	2	0	286.247593868	27.2491509914	05:22:2016-06:40
209715305	39	10	39	49920000	4	4	2	1	298.364288857	26.142551899	05:22:2016-06:41
209715305	39	10	39	49920000	4	4	4	0	331.078446928	23.5593829155	05:22:2016-06:41
209715305	39	10	39	49920000	4	4	4	1	344.810501064	22.6211321354	05:22:2016-06:42
209715305	39	10	39	49920000	4	4	8	0	294.600417429	26.4765541553	05:22:2016-06:42
209715305	39	10	39	49920000	4	4	8	1	305.285953356	25.5498290062	05:22:2016-06:42
209715305	39	10	39	49920000	4	4	16	0	238.087116516	32.7611339092	05:22:2016-06:43
209715305	39	10	39	49920000	4	4	16	1	251.63376012	30.9974460602	05:22:2016-06:44
209715305	39	10	39	49920000	4	4	32	0	257.97011081	30.2360761166	05:22:2016-06:44
209715305	39	10	39	49920000	4	4	32	1	265.18667882	29.4132568836	05:22:2016-06:45
209715305	39	10	39	49920000	4	8	1	0	422.500815141	18.4615120888	05:22:2016-06:45
209715305	39	10	39	49920000	4	8	1	1	422.058149293	18.4808750153	05:22:2016-06:45
209715305	39	10	39	49920000	4	8	2	0	432.08473215	18.0520238876	05:22:2016-06:45
209715305	39	10	39	49920000	4	8	2	1	344.398815571	22.6481728554	05:22:2016-06:46
209715305	39	10	39	49920000	4	8	4	0	330.379077244	23.6092550755	05:22:2016-06:46
209715305	39	10	39	49920000	4	8	4	1	374.24974608	20.8417079449	05:22:2016-06:47
209715305	39	10	39	49920000	4	8	8	0	315.373746064	24.7325720787	05:22:2016-06:47
209715305	39	10	39	49920000	4	8	8	1	311.911512574	25.0071048737	05:22:2016-06:47
209715305	39	10	39	49920000	4	8	16	0	260.044492873	29.9948821068	05:22:2016-06:48
209715305	39	10	39	49920000	4	8	16	1	270.80023923	28.8035340309	05:22:2016-06:48
209715305	39	10	39	49920000	4	8	32	0	280.733397048	27.7843818665	05:22:2016-06:49
209715305	39	10	39	49920000	4	8	32	1	294.360874696	26.4981000423	05:22:2016-06:49
209715305	39	10	39	49920000	4	16	1	0	417.751580756	18.6713929176	05:22:2016-06:50
209715305	39	10	39	49920000	4	16	1	1	473.37756042	16.4773418903	05:22:2016-06:50
209715305	39	10	39	49920000	4	16	2	0	446.841213528	17.4558739662	05:22:2016-06:50
209715305	39	10	39	49920000	4	16	2	1	453.019333601	17.2178168297	05:22:2016-06:50
209715305	39	10	39	49920000	4	16	4	0	396.721046171	19.6611800194	05:22:2016-06:51
209715305	39	10	39	49920000	4	16	4	1	411.412678036	18.9590752125	05:22:2016-06:51
209715305	39	10	39	49920000	4	16	8	0	350.007434211	22.2852520943	05:22:2016-06:51
209715305	39	10	39	49920000	4	16	8	1	329.599433754	23.6651010513	05:22:2016-06:52
209715305	39	10	39	49920000	4	16	16	0	315.876195903	24.6932311058	05:22:2016-06:52
209715305	39	10	39	49920000	4	16	16	1	305.501441789	25.5318071842	05:22:2016-06:53
209715305	39	10	39	49920000	4	16	32	0	282.1783121	27.6421098709	05:22:2016-06:53
209715305	39	10	39	49920000	4	16	32	1	307.066265043	25.4016959667	05:22:2016-06:54
209715305	39	10	39	49920000	4	32	1	0	498.217461018	15.6558220387	05:22:2016-06:54
209715305	39	10	39	49920000	4	32	1	1	348.223709752	22.3994050026	05:22:2016-06:54
209715305	39	10	39	49920000	4	32	2	0	414.383162811	18.8231680393	05:22:2016-06:55
209715305	39	10	39	49920000	4	32	2	1	515.559477082	15.1292028427	05:22:2016-06:55
209715305	39	10	39	49920000	4	32	4	0	420.502865403	18.5492289066	05:22:2016-06:55
209715305	39	10	39	49920000	4	32	4	1	463.57802498	16.8256549835	05:22:2016-06:55
209715305	39	10	39	49920000	4	32	8	0	431.45370362	18.0784261227	05:22:2016-06:56
209715305	39	10	39	49920000	4	32	8	1	417.268368164	18.6930150986	05:22:2016-06:56
209715305	39	10	39	49920000	4	32	16	0	507.374117012	15.3732790947	05:22:2016-06:56
209715305	39	10	39	49920000	4	32	16	1	456.327859101	17.0929820538	05:22:2016-06:57
209715305	39	10	39	49920000	4	32	32	0	420.671207194	18.5418059826	05:22:2016-06:57
209715305	39	10	39	49920000	4	32	32	1	363.927860126	21.4328298569	05:22:2016-06:57
209715305	39	10	39	49920000	8	1	1	0	308.810060002	25.2582571507	05:22:2016-06:58
209715305	39	10	39	49920000	8	1	1	1	316.421179734	24.650701046	05:22:2016-06:58
209715305	39	10	39	49920000	8	1	2	0	312.66802758	24.9465990067	05:22:2016-06:58
209715305	39	10	39	49920000	8	1	2	1	311.481052847	25.0416641235	05:22:2016-06:59
209715305	39	10	39	49920000	8	1	4	0	309.431737322	25.2075109482	05:22:2016-06:59
209715305	39	10	39	49920000	8	1	4	1	319.335324991	24.4257471561	05:22:2016-07:00
209715305	39	10	39	49920000	8	1	8	0	325.5076289	23.9625840187	05:22:2016-07:00
209715305	39	10	39	49920000	8	1	8	1	302.277802124	25.8040909767	05:22:2016-07:01
209715305	39	10	39	49920000	8	1	16	0	315.205225883	24.7457950115	05:22:2016-07:01
209715305	39	10	39	49920000	8	1	16	1	316.138316412	24.6727571487	05:22:2016-07:01
209715305	39	10	39	49920000	8	1	32	0	325.744584172	23.945152998	05:22:2016-07:02
209715305	39	10	39	49920000	8	1	32	1	295.875465933	26.3624558449	05:22:2016-07:02
209715305	39	10	39	49920000	8	2	1	0	258.36865309	30.1894359589	05:22:2016-07:03
209715305	39	10	39	49920000	8	2	1	1	253.928677881	30.717302084	05:22:2016-07:03
209715305	39	10	39	49920000	8	2	2	0	243.141076153	32.0801570415	05:22:2016-07:04
209715305	39	10	39	49920000	8	2	2	1	240.73465868	32.4008347988	05:22:2016-07:04
209715305	39	10	39	49920000	8	2	4	0	266.354239941	29.2843241692	05:22:2016-07:05
209715305	39	10	39	49920000	8	2	4	1	235.365043468	33.1400270462	05:22:2016-07:05
209715305	39	10	39	49920000	8	2	8	0	256.294765948	30.4337229729	05:22:2016-07:06
209715305	39	10	39	49920000	8	2	8	1	263.580652172	29.5924751759	05:22:2016-07:06
209715305	39	10	39	49920000	8	2	16	0	284.872032357	27.38072896	05:22:2016-07:07
209715305	39	10	39	49920000	8	2	16	1	246.264614046	31.673263073	05:22:2016-07:07
209715305	39	10	39	49920000	8	2	32	0	271.250987617	28.7556700706	05:22:2016-07:08
209715305	39	10	39	49920000	8	2	32	1	274.629690436	28.4018959999	05:22:2016-07:08
209715305	39	10	39	49920000	8	4	1	0	329.59830807	23.6651818752	05:22:2016-07:09
209715305	39	10	39	49920000	8	4	1	1	308.074328059	25.3185780048	05:22:2016-07:09
209715305	39	10	39	49920000	8	4	2	0	353.144789721	22.0872688293	05:22:2016-07:09
209715305	39	10	39	49920000	8	4	2	1	312.319923652	24.9744038582	05:22:2016-07:10
209715305	39	10	39	49920000	8	4	4	0	331.363291649	23.5391309261	05:22:2016-07:10
209715305	39	10	39	49920000	8	4	4	1	311.461700724	25.0432200432	05:22:2016-07:11
209715305	39	10	39	49920000	8	4	8	0	327.446999144	23.8206608295	05:22:2016-07:11
209715305	39	10	39	49920000	8	4	8	1	316.290561266	24.6608810425	05:22:2016-07:11
209715305	39	10	39	49920000	8	4	16	0	297.649906128	26.2052960396	05:22:2016-07:12
209715305	39	10	39	49920000	8	4	16	1	221.300337999	35.2462358475	05:22:2016-07:13
209715305	39	10	39	49920000	8	4	32	0	300.202740195	25.9824540615	05:22:2016-07:13
209715305	39	10	39	49920000	8	4	32	1	280.435907128	27.8138558865	05:22:2016-07:13
209715305	39	10	39	49920000	8	8	1	0	434.086039257	17.9687969685	05:22:2016-07:14
209715305	39	10	39	49920000	8	8	1	1	438.112854291	17.8036408424	05:22:2016-07:14
209715305	39	10	39	49920000	8	8	2	0	424.622149326	18.3692817688	05:22:2016-07:14
209715305	39	10	39	49920000	8	8	2	1	396.094264504	19.692291975	05:22:2016-07:15
209715305	39	10	39	49920000	8	8	4	0	414.649336397	18.8110849857	05:22:2016-07:15
209715305	39	10	39	49920000	8	8	4	1	390.002259553	19.9998941422	05:22:2016-07:15
209715305	39	10	39	49920000	8	8	8	0	347.930725519	22.4182670116	05:22:2016-07:16
209715305	39	10	39	49920000	8	8	8	1	344.264332846	22.657020092	05:22:2016-07:16
209715305	39	10	39	49920000	8	8	16	0	288.6679231	27.0206811428	05:22:2016-07:16
209715305	39	10	39	49920000	8	8	16	1	263.152947505	29.6405720711	05:22:2016-07:17
209715305	39	10	39	49920000	8	8	32	0	278.781348706	27.9789302349	05:22:2016-07:17
209715305	39	10	39	49920000	8	8	32	1	294.800049265	26.4586248398	05:22:2016-07:18
209715305	39	10	39	49920000	8	16	1	0	498.018428924	15.6620788574	05:22:2016-07:18
209715305	39	10	39	49920000	8	16	1	1	476.904206964	16.3554940224	05:22:2016-07:18
209715305	39	10	39	49920000	8	16	2	0	512.630382238	15.2156488895	05:22:2016-07:19
209715305	39	10	39	49920000	8	16	2	1	454.842229361	17.1488120556	05:22:2016-07:19
209715305	39	10	39	49920000	8	16	4	0	401.486938851	19.4277899265	05:22:2016-07:19
209715305	39	10	39	49920000	8	16	4	1	436.301394924	17.8775589466	05:22:2016-07:20
209715305	39	10	39	49920000	8	16	8	0	374.953805913	20.8025729656	05:22:2016-07:20
209715305	39	10	39	49920000	8	16	8	1	368.053933204	21.1925568581	05:22:2016-07:20
209715305	39	10	39	49920000	8	16	16	0	324.264162619	24.0544741154	05:22:2016-07:21
209715305	39	10	39	49920000	8	16	16	1	281.1680542	27.7414300442	05:22:2016-07:21
