exp_id,transfer_id,type,file_size,num_files,bandwidth,tcp_bs,rtt,cc,p,pp,throughput,source,destination
exp_ch,204,C,10459934,1242,10,212992,0.036,24,16,32,988.3119703,chi,tacc
exp_ch,205,I,10497940,3500,10,212992,0.036,4,20,32,742.5914814,chi,tacc
exp_ch,205,I,782936832,48,10,212992,0.036,4,20,32,1690.534763,chi,tacc
exp_ch,205,C,767164620,20,10,212992,0.036,4,20,32,1167.736775,chi,tacc
exp_ch,205,C,10555926,1463,10,212992,0.036,4,20,32,1174.869069,chi,tacc
exp_ch,206,I,10497940,3500,10,212992,0.036,8,20,32,684.2448674,chi,tacc
exp_ch,206,I,782936832,48,10,212992,0.036,8,20,32,1594.875825,chi,tacc
exp_ch,206,C,777897984,18,10,212992,0.036,8,20,32,1065.629389,chi,tacc
exp_ch,206,C,10548046,1548,10,212992,0.036,8,20,32,1242.150747,chi,tacc
exp_ch,207,I,10497940,3500,10,212992,0.036,12,20,32,662.7698425,chi,tacc
exp_ch,207,I,782936832,48,10,212992,0.036,12,20,32,1212.104174,chi,tacc
exp_ch,207,C,722705138,19,10,212992,0.036,12,20,32,1045.026808,chi,tacc
exp_ch,207,C,10516134,1468,10,212992,0.036,12,20,32,1174.46549,chi,tacc
exp_ch,208,I,10497940,3500,10,212992,0.036,16,20,32,548.3307946,chi,tacc
exp_ch,208,I,782936832,48,10,212992,0.036,16,20,32,1878.957405,chi,tacc
exp_ch,208,C,780325827,17,10,212992,0.036,16,20,32,1009.608215,chi,tacc
exp_ch,208,C,10417348,1778,10,212992,0.036,16,20,32,1409.061354,chi,tacc
exp_ch,209,I,10497940,3500,10,212992,0.036,20,20,32,840.271937,chi,tacc
exp_ch,209,I,782936832,48,10,212992,0.036,20,20,32,1815.923409,chi,tacc
exp_ch,209,C,791700041,21,10,212992,0.036,20,20,32,1265.337552,chi,tacc
exp_ch,209,C,10485292,1375,10,212992,0.036,20,20,32,1096.825872,chi,tacc
exp_ch,210,I,10497940,3500,10,212992,0.036,24,20,32,756.3852303,chi,tacc
exp_ch,210,I,782936832,48,10,212992,0.036,24,20,32,1818.3203,chi,tacc
exp_ch,210,C,763242741,25,10,212992,0.036,24,20,32,1452.192813,chi,tacc
exp_ch,210,C,10529260,1106,10,212992,0.036,24,20,32,885.959549,chi,tacc
exp_ch,211,I,10497940,3500,10,212992,0.036,4,24,32,687.9306046,chi,tacc
exp_ch,211,I,782936832,48,10,212992,0.036,4,24,32,1579.613838,chi,tacc
exp_ch,211,C,730508141,21,10,212992,0.036,4,24,32,1167.520798,chi,tacc
exp_ch,211,C,10559647,1412,10,212992,0.036,4,24,32,1134.312719,chi,tacc
exp_ch,212,I,10497940,3500,10,212992,0.036,8,24,32,605.1507914,chi,tacc
exp_ch,212,I,782936832,48,10,212992,0.036,8,24,32,1303.47537,chi,tacc
exp_ch,212,C,768883442,19,10,212992,0.036,8,24,32,1111.714785,chi,tacc
exp_ch,212,C,10532154,1359,10,212992,0.036,8,24,32,1088.796555,chi,tacc
exp_ch,213,I,10497940,3500,10,212992,0.036,12,24,32,535.1375128,chi,tacc
exp_ch,213,I,782936832,48,10,212992,0.036,12,24,32,1190.036152,chi,tacc
exp_ch,213,C,735909273,20,10,212992,0.036,12,24,32,1120.488809,chi,tacc
exp_ch,213,C,10496331,1305,10,212992,0.036,12,24,32,1035.885185,chi,tacc
exp_ch,214,I,10497940,3500,10,212992,0.036,16,24,32,670.7273496,chi,tacc
exp_ch,214,I,782936832,48,10,212992,0.036,16,24,32,1922.366603,chi,tacc
exp_ch,214,C,754188492,20,10,212992,0.036,16,24,32,1147.999962,chi,tacc
exp_ch,214,C,10509288,1545,10,212992,0.036,16,24,32,1235.24676,chi,tacc
exp_ch,215,I,10497940,3500,10,212992,0.036,20,24,32,781.3870044,chi,tacc
exp_ch,215,I,782936832,48,10,212992,0.036,20,24,32,1812.980539,chi,tacc
exp_ch,215,C,777154187,22,10,212992,0.036,20,24,32,1301.249238,chi,tacc
exp_ch,215,C,10469686,1321,10,212992,0.036,20,24,32,1052.178859,chi,tacc
exp_ch,216,I,10497940,3500,10,212992,0.036,24,24,32,710.3231928,chi,tacc
exp_ch,216,I,782936832,48,10,212992,0.036,24,24,32,1696.466363,chi,tacc
exp_ch,216,C,759049256,25,10,212992,0.036,24,24,32,1444.205024,chi,tacc
exp_ch,216,C,10474291,1100,10,212992,0.036,24,24,32,876.5298096,chi,tacc
exp_ch,217,I,10497940,3500,10,212992,0.036,4,4,32,654.2703339,chi,tacc
exp_ch,217,I,782936832,48,10,212992,0.036,4,4,32,1481.310148,chi,tacc
exp_ch,217,C,735036596,17,10,212992,0.036,4,4,32,951.0149185,chi,tacc
exp_ch,217,C,10537622,1656,10,212992,0.036,4,4,32,1327.551364,chi,tacc
exp_ch,218,I,10497940,3500,10,212992,0.036,8,4,32,600.7934709,chi,tacc
exp_ch,218,I,782936832,48,10,212992,0.036,8,4,32,1035.311665,chi,tacc
exp_ch,218,C,10541001,1734,10,212992,0.036,8,4,32,1390.939546,chi,tacc
exp_ch,218,C,749001874,14,10,212992,0.036,8,4,32,797.7768523,chi,tacc
exp_ch,219,I,10497940,3500,10,212992,0.036,12,4,32,736.3106388,chi,tacc
exp_ch,219,I,782936832,48,10,212992,0.036,12,4,32,1783.454296,chi,tacc
exp_ch,219,C,740442368,16,10,212992,0.036,12,4,32,901.6055591,chi,tacc
exp_ch,219,C,10494901,1893,10,212992,0.036,12,4,32,1511.308139,chi,tacc
exp_ch,220,I,10497940,3500,10,212992,0.036,16,4,32,827.3527705,chi,tacc
exp_ch,220,I,782936832,48,10,212992,0.036,16,4,32,1721.784768,chi,tacc
exp_ch,220,C,751774298,17,10,212992,0.036,16,4,32,972.6642367,chi,tacc
exp_ch,220,C,10521003,1741,10,212992,0.036,16,4,32,1393.489514,chi,tacc
exp_ch,221,I,10497940,3500,10,212992,0.036,20,4,32,774.4520769,chi,tacc
exp_ch,221,I,782936832,48,10,212992,0.036,20,4,32,1610.259938,chi,tacc
exp_ch,221,C,724166948,21,10,212992,0.036,20,4,32,1157.38598,chi,tacc
exp_ch,221,C,10483231,1448,10,212992,0.036,20,4,32,1154.810087,chi,tacc
exp_ch,222,I,10497940,3500,10,212992,0.036,24,4,32,680.5415051,chi,tacc
exp_ch,222,I,782936832,48,10,212992,0.036,24,4,32,1403.508932,chi,tacc
exp_ch,222,C,689070592,24,10,212992,0.036,24,4,32,1258.643244,chi,tacc
exp_ch,222,C,10375683,1224,10,212992,0.036,24,4,32,966.167581,chi,tacc
exp_ch,223,I,10497940,3500,10,212992,0.036,4,8,32,535.2898685,chi,tacc
exp_ch,223,I,782936832,48,10,212992,0.036,4,8,32,1238.836195,chi,tacc
exp_ch,223,C,10518760,1832,10,212992,0.036,4,8,32,1466.488002,chi,tacc
exp_ch,223,C,752754447,17,10,212992,0.036,4,8,32,973.6106561,chi,tacc
exp_ch,224,I,10497940,3500,10,212992,0.036,8,8,32,849.7440569,chi,tacc
exp_ch,224,I,782936832,48,10,212992,0.036,8,8,32,1646.562878,chi,tacc
exp_ch,224,C,761331985,15,10,212992,0.036,8,8,32,869.1343385,chi,tacc
exp_ch,224,C,10486651,1930,10,212992,0.036,8,8,32,1539.687774,chi,tacc
exp_ch,225,I,10497940,3500,10,212992,0.036,12,8,32,821.5379815,chi,tacc
exp_ch,225,I,782936832,48,10,212992,0.036,12,8,32,1749.364741,chi,tacc
exp_ch,225,C,738245451,17,10,212992,0.036,12,8,32,955.1288052,chi,tacc
exp_ch,225,C,10506459,1776,10,212992,0.036,12,8,32,1419.48442,chi,tacc
exp_ch,226,I,10497940,3500,10,212992,0.036,16,8,32,787.0818115,chi,tacc
exp_ch,226,I,782936832,48,10,212992,0.036,16,8,32,1519.427045,chi,tacc
exp_ch,226,C,776224045,17,10,212992,0.036,16,8,32,1004.225335,chi,tacc
exp_ch,226,C,10506756,1633,10,212992,0.036,16,8,32,1305.177153,chi,tacc
exp_ch,227,I,10497940,3500,10,212992,0.036,20,8,32,679.5723903,chi,tacc
exp_ch,227,I,782936832,48,10,212992,0.036,20,8,32,1452.637936,chi,tacc
exp_ch,227,C,727808682,21,10,212992,0.036,20,8,32,1163.129931,chi,tacc
exp_ch,227,C,10433538,1341,10,212992,0.036,20,8,32,1064.346997,chi,tacc
exp_ch,228,I,10497940,3500,10,212992,0.036,24,8,32,544.3259769,chi,tacc
exp_ch,228,I,782936832,48,10,212992,0.036,24,8,32,1392.627943,chi,tacc
exp_ch,228,C,697289216,24,10,212992,0.036,24,8,32,1273.633435,chi,tacc
exp_ch,228,C,10497204,1379,10,212992,0.036,24,8,32,1101.266984,chi,tacc
exp_ch,229,I,10497940,3500,10,212992,0.036,4,12,32,729.9737933,chi,tacc
exp_ch,229,I,782936832,48,10,212992,0.036,4,12,32,1658.216146,chi,tacc
exp_ch,229,C,733624775,18,10,212992,0.036,4,12,32,1005.017558,chi,tacc
exp_ch,229,C,10556885,1637,10,212992,0.036,4,12,32,1314.712202,chi,tacc
exp_ch,230,I,10497940,3500,10,212992,0.036,8,12,32,682.4274064,chi,tacc
exp_ch,230,I,782936832,48,10,212992,0.036,8,12,32,1310.820652,chi,tacc
exp_ch,230,C,747390293,15,10,212992,0.036,8,12,32,853.1949878,chi,tacc
exp_ch,230,C,10529729,1730,10,212992,0.036,8,12,32,1385.768882,chi,tacc
exp_ch,231,I,10497940,3500,10,212992,0.036,12,12,32,579.3362936,chi,tacc
exp_ch,231,I,782936832,48,10,212992,0.036,12,12,32,1195.496655,chi,tacc
exp_ch,231,C,722385806,18,10,212992,0.036,12,12,32,989.5674159,chi,tacc
exp_ch,231,C,10480200,1819,10,212992,0.036,12,12,32,1450.199611,chi,tacc
exp_ch,232,I,10497940,3500,10,212992,0.036,16,12,32,834.9587948,chi,tacc
exp_ch,232,I,782936832,48,10,212992,0.036,16,12,32,1693.997526,chi,tacc
exp_ch,232,C,768143360,17,10,212992,0.036,16,12,32,993.848376,chi,tacc
exp_ch,232,C,10483130,1765,10,212992,0.036,16,12,32,1407.592114,chi,tacc
exp_ch,233,I,10497940,3500,10,212992,0.036,20,12,32,824.7134077,chi,tacc
exp_ch,233,I,782936832,48,10,212992,0.036,20,12,32,1782.829289,chi,tacc
exp_ch,233,C,755433276,21,10,212992,0.036,20,12,32,1207.282289,chi,tacc
exp_ch,233,C,10481225,1440,10,212992,0.036,20,12,32,1148.159593,chi,tacc
exp_ch,234,I,10497940,3500,10,212992,0.036,24,12,32,726.3764161,chi,tacc
exp_ch,234,I,782936832,48,10,212992,0.036,24,12,32,1594.254736,chi,tacc
exp_ch,234,C,688957194,25,10,212992,0.036,24,12,32,1310.810237,chi,tacc
exp_ch,234,C,10438410,1216,10,212992,0.036,24,12,32,965.6243259,chi,tacc
exp_ch,235,I,10497940,3500,10,212992,0.036,4,16,32,614.5512718,chi,tacc
exp_ch,235,I,782936832,48,10,212992,0.036,4,16,32,1315.015479,chi,tacc
exp_ch,235,C,754983343,19,10,212992,0.036,4,16,32,1091.698613,chi,tacc
exp_ch,235,C,10551557,1393,10,212992,0.036,4,16,32,1118.164415,chi,tacc
exp_ch,236,I,10497940,3500,10,212992,0.036,8,16,32,544.7962345,chi,tacc
exp_ch,236,I,782936832,48,10,212992,0.036,8,16,32,1921.473229,chi,tacc
exp_ch,236,C,758464768,16,10,212992,0.036,8,16,32,923.5488729,chi,tacc
exp_ch,236,C,10493589,1865,10,212992,0.036,8,16,32,1488.779303,chi,tacc
exp_ch,237,I,10497940,3500,10,212992,0.036,12,16,32,862.8081849,chi,tacc
exp_ch,237,I,782936832,48,10,212992,0.036,12,16,32,1659.08131,chi,tacc
exp_ch,237,C,753179534,18,10,212992,0.036,12,16,32,1031.759665,chi,tacc
exp_ch,237,C,10497419,1674,10,212992,0.036,12,16,32,1336.794778,chi,tacc
exp_ch,238,I,10497940,3500,10,212992,0.036,16,16,32,750.8196753,chi,tacc
exp_ch,238,I,782936832,48,10,212992,0.036,16,16,32,1583.779752,chi,tacc
exp_ch,238,C,776499882,18,10,212992,0.036,16,16,32,1063.725338,chi,tacc
exp_ch,238,C,10518152,1539,10,212992,0.036,16,16,32,1231.442352,chi,tacc
exp_ch,239,I,10497940,3500,10,212992,0.036,20,16,32,681.5454436,chi,tacc
exp_ch,239,I,782936832,48,10,212992,0.036,20,16,32,1198.481037,chi,tacc
exp_ch,239,C,752278186,21,10,212992,0.036,20,16,32,1202.339607,chi,tacc
exp_ch,239,C,10497056,1273,10,212992,0.036,20,16,32,1016.607744,chi,tacc
exp_ch,240,I,10497940,3500,10,212992,0.036,24,16,32,532.8640597,chi,tacc
exp_ch,240,I,782936832,48,10,212992,0.036,24,16,32,2007.792725,chi,tacc
exp_ch,240,C,732533555,25,10,212992,0.036,24,16,32,1393.759195,chi,tacc
exp_ch,240,C,10466835,1261,10,212992,0.036,24,16,32,1004.115817,chi,tacc
exp_ch,241,I,10497940,3500,10,212992,0.036,4,20,32,776.0487116,chi,tacc
exp_ch,241,I,782936832,48,10,212992,0.036,4,20,32,1723.717281,chi,tacc
exp_ch,241,C,718971855,21,10,212992,0.036,4,20,32,1147.359486,chi,tacc
exp_ch,241,C,10546057,1520,10,212992,0.036,4,20,32,1217.629099,chi,tacc
exp_ch,242,I,10497940,3500,10,212992,0.036,8,20,32,731.6257178,chi,tacc
exp_ch,242,I,782936832,48,10,212992,0.036,8,20,32,1640.292646,chi,tacc
exp_ch,242,C,762773022,17,10,212992,0.036,8,20,32,986.8506036,chi,tacc
exp_ch,242,C,10530100,1659,10,212992,0.036,8,20,32,1328.948058,chi,tacc
exp_ch,243,I,10497940,3500,10,212992,0.036,12,20,32,694.58911,chi,tacc
exp_ch,243,I,782936832,48,10,212992,0.036,12,20,32,1323.181611,chi,tacc
exp_ch,243,C,768292743,17,10,212992,0.036,12,20,32,993.9798002,chi,tacc
exp_ch,243,C,10512787,1579,10,212992,0.036,12,20,32,1262.746418,chi,tacc
exp_ch,244,I,10497940,3500,10,212992,0.036,16,20,32,623.333682,chi,tacc
exp_ch,244,I,782936832,48,10,212992,0.036,16,20,32,1239.170817,chi,tacc
exp_ch,244,C,774718350,18,10,212992,0.036,16,20,32,1061.309825,chi,tacc
exp_ch,244,C,10495885,1390,10,212992,0.036,16,20,32,1109.917489,chi,tacc
exp_ch,245,I,10497940,3500,10,212992,0.036,20,20,32,657.2530544,chi,tacc
exp_ch,245,I,782936832,48,10,212992,0.036,20,20,32,1930.388648,chi,tacc
exp_ch,245,C,785870457,21,10,212992,0.036,20,20,32,1256.017343,chi,tacc
exp_ch,245,C,10506837,1411,10,212992,0.036,20,20,32,1127.851683,chi,tacc
exp_ch,246,I,10497940,3500,10,212992,0.036,24,20,32,793.8625683,chi,tacc
exp_ch,246,I,782936832,48,10,212992,0.036,24,20,32,1788.194626,chi,tacc
exp_ch,246,C,772281139,25,10,212992,0.036,24,20,32,1469.348451,chi,tacc
exp_ch,246,C,10423849,1089,10,212992,0.036,24,20,32,863.5801925,chi,tacc
exp_ch,247,I,10497940,3500,10,212992,0.036,4,24,32,699.1273019,chi,tacc
exp_ch,247,I,782936832,48,10,212992,0.036,4,24,32,1600.99692,chi,tacc
exp_ch,247,C,769681203,20,10,212992,0.036,4,24,32,1171.558956,chi,tacc
exp_ch,247,C,10527210,1421,10,212992,0.036,4,24,32,1138.040014,chi,tacc
exp_ch,248,I,10497940,3500,10,212992,0.036,8,24,32,624.854171,chi,tacc
exp_ch,248,I,782936832,48,10,212992,0.036,8,24,32,1489.89766,chi,tacc
exp_ch,248,C,794163523,19,10,212992,0.036,8,24,32,1148.350576,chi,tacc
exp_ch,248,C,10547091,1392,10,212992,0.036,8,24,32,1116.88329,chi,tacc
exp_ch,249,I,10497940,3500,10,212992,0.036,12,24,32,607.8282754,chi,tacc
exp_ch,249,I,782936832,48,10,212992,0.036,12,24,32,1220.431982,chi,tacc
exp_ch,249,C,742693478,20,10,212992,0.036,12,24,32,1130.435525,chi,tacc
exp_ch,249,C,10518786,1301,10,212992,0.036,12,24,32,1041.07998,chi,tacc
exp_ch,250,I,10497940,3500,10,212992,0.036,16,24,32,632.4863746,chi,tacc
exp_ch,250,I,782936832,48,10,212992,0.036,16,24,32,1913.890501,chi,tacc
exp_ch,250,C,772817111,19,10,212992,0.036,16,24,32,1117.530784,chi,tacc
exp_ch,250,C,10519338,1582,10,212992,0.036,16,24,32,1266.040283,chi,tacc
exp_ch,251,I,10497940,3500,10,212992,0.036,20,24,32,797.6732152,chi,tacc
exp_ch,251,I,782936832,48,10,212992,0.036,20,24,32,1814.852789,chi,tacc
exp_ch,251,C,803888956,21,10,212992,0.036,20,24,32,1284.801231,chi,tacc
exp_ch,251,C,10484135,1336,10,212992,0.036,20,24,32,1065.581378,chi,tacc
exp_ch,252,I,10497940,3500,10,212992,0.036,24,24,32,730.9583498,chi,tacc
exp_ch,252,I,782936832,48,10,212992,0.036,24,24,32,1616.085402,chi,tacc
exp_ch,252,C,768946012,25,10,212992,0.036,24,24,32,1463.049946,chi,tacc
exp_ch,252,C,10427812,1032,10,212992,0.036,24,24,32,818.7145376,chi,tacc
exp_ch,253,I,10497940,3500,10,212992,0.036,4,4,32,619.9429374,chi,tacc
exp_ch,253,I,782936832,48,10,212992,0.036,4,4,32,1329.565345,chi,tacc
exp_ch,253,C,753594368,15,10,212992,0.036,4,4,32,860.2769833,chi,tacc
exp_ch,253,C,10498549,1714,10,212992,0.036,4,4,32,1368.893034,chi,tacc
exp_ch,254,I,10497940,3500,10,212992,0.036,8,4,32,564.3257299,chi,tacc
exp_ch,254,I,782936832,48,10,212992,0.036,8,4,32,1100.083051,chi,tacc
exp_ch,254,C,720575744,16,10,212992,0.036,8,4,32,877.4191546,chi,tacc
exp_ch,254,C,10531704,1627,10,212992,0.036,8,4,32,1303.524703,chi,tacc
exp_ch,255,I,10497940,3500,10,212992,0.036,12,4,32,729.265117,chi,tacc
exp_ch,255,I,782936832,48,10,212992,0.036,12,4,32,1786.064957,chi,tacc
exp_ch,255,C,756969984,16,10,212992,0.036,12,4,32,921.7242448,chi,tacc
exp_ch,255,C,10512578,1825,10,212992,0.036,12,4,32,1459.468326,chi,tacc
exp_ch,256,I,10497940,3500,10,212992,0.036,16,4,32,783.3982822,chi,tacc
exp_ch,256,I,782936832,48,10,212992,0.036,16,4,32,1616.312319,chi,tacc
exp_ch,256,C,761372190,17,10,212992,0.036,16,4,32,985.0808612,chi,tacc
exp_ch,256,C,10509503,1653,10,212992,0.036,16,4,32,1321.620489,chi,tacc
exp_ch,257,I,10497940,3500,10,212992,0.036,20,4,32,702.9083334,chi,tacc
exp_ch,257,I,782936832,48,10,212992,0.036,20,4,32,1285.756678,chi,tacc
exp_ch,257,C,738530304,20,10,212992,0.036,20,4,32,1124.071365,chi,tacc
exp_ch,257,C,10468952,1383,10,212992,0.036,20,4,32,1101.411543,chi,tacc
exp_ch,258,I,10497940,3500,10,212992,0.036,24,4,32,535.1775758,chi,tacc
exp_ch,258,I,782936832,48,10,212992,0.036,24,4,32,1987.237168,chi,tacc
exp_ch,258,C,657333944,25,10,212992,0.036,24,4,32,1250.651179,chi,tacc
exp_ch,258,C,10440994,1464,10,212992,0.036,24,4,32,1162.882598,chi,tacc
exp_ch,259,I,10497940,3500,10,212992,0.036,4,8,32,795.5064955,chi,tacc
exp_ch,259,I,782936832,48,10,212992,0.036,4,8,32,1861.384282,chi,tacc
exp_ch,259,C,761848945,18,10,212992,0.036,4,8,32,1043.683287,chi,tacc
exp_ch,259,C,10518230,1652,10,212992,0.036,4,8,32,1321.896713,chi,tacc
exp_ch,260,I,10497940,3500,10,212992,0.036,8,8,32,744.8481725,chi,tacc
exp_ch,260,I,782936832,48,10,212992,0.036,8,8,32,1631.286401,chi,tacc
exp_ch,260,C,10500389,1854,10,212992,0.036,8,8,32,1481.481878,chi,tacc
exp_ch,260,C,744943616,15,10,212992,0.036,8,8,32,850.1451782,chi,tacc
exp_ch,261,I,10497940,3500,10,212992,0.036,12,8,32,708.2641648,chi,tacc
exp_ch,261,C,782936832,48,10,212992,0.036,12,8,32,1326.526849,chi,tacc
exp_ch,261,C,770106436,15,10,212992,0.036,12,8,32,879.1236645,chi,tacc
exp_ch,261,C,10501006,1761,10,212992,0.036,12,8,32,1406.749917,chi,tacc
exp_ch,262,I,10497940,3500,10,212992,0.036,16,8,32,663.5496593,chi,tacc
exp_ch,262,I,782936832,48,10,212992,0.036,16,8,32,1219.051177,chi,tacc
exp_ch,262,C,747676852,17,10,212992,0.036,16,8,32,967.327331,chi,tacc
exp_ch,262,C,10500174,1533,10,212992,0.036,16,8,32,1224.542711,chi,tacc
exp_ch,263,I,10497940,3500,10,212992,0.036,20,8,32,654.2274281,chi,tacc
exp_ch,263,I,782936832,48,10,212992,0.036,20,8,32,1859.240752,chi,tacc
exp_ch,263,C,736368152,21,10,212992,0.036,20,8,32,1176.903238,chi,tacc
exp_ch,263,C,10479366,1542,10,212992,0.036,20,8,32,1229.337254,chi,tacc
exp_ch,264,I,10497940,3500,10,212992,0.036,24,8,32,806.4591111,chi,tacc
exp_ch,264,I,782936832,48,10,212992,0.036,24,8,32,1806.277384,chi,tacc
exp_ch,264,C,10439949,1335,10,212992,0.036,24,8,32,1060.20176,chi,tacc
exp_ch,264,C,708338176,24,10,212992,0.036,24,8,32,1292.825095,chi,tacc
exp_ch,265,I,10497940,3500,10,212992,0.036,4,12,32,697.4915953,chi,tacc
exp_ch,265,I,782936832,48,10,212992,0.036,4,12,32,1601.635057,chi,tacc
exp_ch,265,C,780306324,19,10,212992,0.036,4,12,32,1128.336762,chi,tacc
exp_ch,265,C,10543249,1462,10,212992,0.036,4,12,32,1172.651796,chi,tacc
exp_ch,266,I,10497940,3500,10,212992,0.036,8,12,32,626.0524726,chi,tacc
exp_ch,266,I,782936832,48,10,212992,0.036,8,12,32,1274.341665,chi,tacc
exp_ch,266,C,705499682,15,10,212992,0.036,8,12,32,805.3675695,chi,tacc
exp_ch,266,C,10525477,1780,10,212992,0.036,8,12,32,1425.236449,chi,tacc
exp_ch,267,I,10497940,3500,10,212992,0.036,12,12,32,557.9676232,chi,tacc
exp_ch,267,I,782936832,48,10,212992,0.036,12,12,32,2004.272733,chi,tacc
exp_ch,267,C,808906752,15,10,212992,0.036,12,12,32,923.4146665,chi,tacc
exp_ch,267,C,10504635,1853,10,212992,0.036,12,12,32,1480.749284,chi,tacc
exp_ch,268,I,10497940,3500,10,212992,0.036,16,12,32,871.1875175,chi,tacc
exp_ch,268,I,782936832,48,10,212992,0.036,16,12,32,1689.008213,chi,tacc
exp_ch,268,C,759647118,18,10,212992,0.036,16,12,32,1040.670759,chi,tacc
exp_ch,268,C,10484166,1660,10,212992,0.036,16,12,32,1324.005195,chi,tacc
exp_ch,269,I,10497940,3500,10,212992,0.036,20,12,32,773.6034009,chi,tacc
exp_ch,269,I,782936832,48,10,212992,0.036,20,12,32,1666.439423,chi,tacc
exp_ch,269,C,762943000,21,10,212992,0.036,20,12,32,1218.149584,chi,tacc
exp_ch,269,C,10491033,1374,10,212992,0.036,20,12,32,1095.361988,chi,tacc
exp_ch,270,I,10497940,3500,10,212992,0.036,24,12,32,658.8198492,chi,tacc
exp_ch,270,I,782936832,48,10,212992,0.036,24,12,32,1424.462599,chi,tacc
exp_ch,270,C,693618176,24,10,212992,0.036,24,12,32,1266.926621,chi,tacc
exp_ch,270,C,10502897,1185,10,212992,0.036,24,12,32,946.8426645,chi,tacc
exp_ch,271,I,10497940,3500,10,212992,0.036,4,16,32,531.138067,chi,tacc
exp_ch,271,I,782936832,48,10,212992,0.036,4,16,32,1226.116747,chi,tacc
exp_ch,271,C,758289976,18,10,212992,0.036,4,16,32,1038.756026,chi,tacc
exp_ch,271,C,10544431,1734,10,212992,0.036,4,16,32,1390.92577,chi,tacc
exp_ch,272,I,10497940,3500,10,212992,0.036,8,16,32,830.242351,chi,tacc
exp_ch,272,I,782936832,48,10,212992,0.036,8,16,32,1829.317798,chi,tacc
exp_ch,272,C,751081110,17,10,212992,0.036,8,16,32,971.7234021,chi,tacc
exp_ch,272,C,10511836,1788,10,212992,0.036,8,16,32,1425.988803,chi,tacc
exp_ch,273,I,10497940,3500,10,212992,0.036,12,16,32,830.006117,chi,tacc
exp_ch,273,I,782936832,48,10,212992,0.036,12,16,32,1592.486958,chi,tacc
exp_ch,273,C,782133850,17,10,212992,0.036,12,16,32,1011.901571,chi,tacc
exp_ch,273,C,10501832,1694,10,212992,0.036,12,16,32,1353.317437,chi,tacc
exp_ch,274,I,10497940,3500,10,212992,0.036,16,16,32,782.6141208,chi,tacc
exp_ch,274,I,782936832,48,10,212992,0.036,16,16,32,1559.866881,chi,tacc
exp_ch,274,C,769451121,18,10,212992,0.036,16,16,32,1054.090968,chi,tacc
exp_ch,274,C,10492388,1572,10,212992,0.036,16,16,32,1254.801612,chi,tacc
exp_ch,275,I,10497940,3500,10,212992,0.036,20,16,32,675.7134302,chi,tacc
exp_ch,275,I,782936832,48,10,212992,0.036,20,16,32,1429.736886,chi,tacc
exp_ch,275,C,791189299,20,10,212992,0.036,20,16,32,1204.309321,chi,tacc
exp_ch,275,C,10493375,1271,10,212992,0.036,20,16,32,1014.655457,chi,tacc
exp_ch,276,I,10497940,3500,10,212992,0.036,24,16,32,547.7036872,chi,tacc
exp_ch,276,I,782936832,48,10,212992,0.036,24,16,32,1272.736361,chi,tacc
exp_ch,276,C,746907074,25,10,212992,0.036,24,16,32,1421.119019,chi,tacc
exp_ch,276,C,10461964,1259,10,212992,0.036,24,16,32,1002.061645,chi,tacc
exp_ch,277,I,10497940,3500,10,212992,0.036,4,20,32,783.6401665,chi,tacc
exp_ch,277,I,782936832,48,10,212992,0.036,4,20,32,1879.873015,chi,tacc
exp_ch,277,C,733381039,19,10,212992,0.036,4,20,32,1060.497246,chi,tacc
exp_ch,277,C,10541383,1643,10,212992,0.036,4,20,32,1317.592393,chi,tacc
exp_ch,278,I,10497940,3500,10,212992,0.036,8,20,32,756.1407609,chi,tacc
exp_ch,278,I,782936832,48,10,212992,0.036,8,20,32,1605.876958,chi,tacc
exp_ch,278,C,793821440,16,10,212992,0.036,8,20,32,966.6182191,chi,tacc
exp_ch,278,C,10511677,1713,10,212992,0.036,8,20,32,1369.803292,chi,tacc
exp_ch,279,I,10497940,3500,10,212992,0.036,12,20,32,707.933254,chi,tacc
exp_ch,279,I,782936832,48,10,212992,0.036,12,20,32,1469.35442,chi,tacc
exp_ch,279,C,731277107,20,10,212992,0.036,12,20,32,1113.059601,chi,tacc
exp_ch,279,C,10537709,1423,10,212992,0.036,12,20,32,1140.735062,chi,tacc
exp_ch,280,I,10497940,3500,10,212992,0.036,16,20,32,594.1195359,chi,tacc
exp_ch,280,I,782936832,48,10,212992,0.036,16,20,32,1165.998432,chi,tacc
exp_ch,280,C,778527857,18,10,212992,0.036,16,20,32,1066.537778,chi,tacc
exp_ch,280,C,10495817,1350,10,212992,0.036,16,20,32,1077.968858,chi,tacc
exp_ch,281,I,10497940,3500,10,212992,0.036,20,20,32,771.0425337,chi,tacc
exp_ch,281,I,782936832,48,10,212992,0.036,20,20,32,1900.426689,chi,tacc
exp_ch,281,C,804120673,21,10,212992,0.036,20,20,32,1285.182043,chi,tacc
exp_ch,281,C,10499246,1391,10,212992,0.036,20,20,32,1111.040873,chi,tacc
exp_ch,282,I,10497940,3500,10,212992,0.036,24,20,32,786.3959011,chi,tacc
exp_ch,282,I,782936832,48,10,212992,0.036,24,20,32,1772.709417,chi,tacc
exp_ch,282,C,781292503,25,10,212992,0.036,24,20,32,1486.550664,chi,tacc
exp_ch,282,C,10535296,1054,10,212992,0.036,24,20,32,844.8059765,chi,tacc
