,exp_id,transfer_id,type,file_size,num_files,bandwidth,tcp_bs,rtt,cc,p,pp,throughput,source,destination
398,amazon_east_west_cont_1,99,C,4180676608,200,10,79616000,62.2,15,10,32,448.0537174475644,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
399,amazon_east_west_cont_1,99,C,7235178496,25,10,79616000,62.2,5,10,32,391.6793534499727,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
400,amazon_east_west_cont_1,100,I,4180676608,200,10,79616000,62.2,15,10,32,670.7385417832766,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
401,amazon_east_west_cont_1,100,I,7235178496,25,10,79616000,62.2,20,10,32,593.5701912712242,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
402,amazon_east_west_cont_1,100,C,4180676608,200,10,79616000,62.2,15,10,32,245.8003353981158,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
403,amazon_east_west_cont_1,100,C,7235178496,25,10,79616000,62.2,20,10,32,394.7887059862675,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
404,amazon_east_west_cont_1,101,I,4180676608,200,10,79616000,62.2,15,10,32,670.8113827133268,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
405,amazon_east_west_cont_1,101,I,7235178496,25,10,79616000,62.2,25,10,32,593.9646899730502,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
406,amazon_east_west_cont_1,101,C,4180676608,200,10,79616000,62.2,15,10,32,249.38006937258535,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
407,amazon_east_west_cont_1,101,C,7235178496,25,10,79616000,62.2,25,10,32,394.82987716184084,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
408,amazon_east_west_cont_1,102,I,4180676608,200,10,79616000,62.2,15,10,32,644.5025722383293,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
409,amazon_east_west_cont_1,102,I,7235178496,25,10,79616000,62.2,5,15,32,546.5914381122735,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
410,amazon_east_west_cont_1,102,C,4180676608,200,10,79616000,62.2,15,10,32,381.5068452499324,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
411,amazon_east_west_cont_1,102,C,7235178496,25,10,79616000,62.2,5,15,32,396.34090619202027,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
412,amazon_east_west_cont_1,103,I,4180676608,200,10,79616000,62.2,15,10,32,663.2351395506499,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
413,amazon_east_west_cont_1,103,I,7235178496,25,10,79616000,62.2,10,15,32,591.1494569654336,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
414,amazon_east_west_cont_1,103,C,4180676608,200,10,79616000,62.2,15,10,32,274.2105218878181,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
415,amazon_east_west_cont_1,103,C,7235178496,25,10,79616000,62.2,10,15,32,401.1138775940036,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
416,amazon_east_west_cont_1,104,I,4180676608,200,10,79616000,62.2,15,10,32,672.1884596614751,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
417,amazon_east_west_cont_1,104,I,7235178496,25,10,79616000,62.2,20,15,32,593.9793826150716,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
418,amazon_east_west_cont_1,104,C,4180676608,200,10,79616000,62.2,15,10,32,231.51992331977584,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
419,amazon_east_west_cont_1,104,C,7235178496,25,10,79616000,62.2,20,15,32,396.343679847363,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
420,amazon_east_west_cont_1,105,I,4180676608,200,10,79616000,62.2,15,10,32,668.918822852807,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
421,amazon_east_west_cont_1,105,I,7235178496,25,10,79616000,62.2,25,15,32,585.9501090166285,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
422,amazon_east_west_cont_1,105,C,4180676608,200,10,79616000,62.2,15,10,32,233.72500725079294,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
423,amazon_east_west_cont_1,105,C,7235178496,25,10,79616000,62.2,25,15,32,395.6063048404404,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
424,amazon_east_west_cont_1,106,I,4180676608,200,10,79616000,62.2,15,10,32,668.0406795299014,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
425,amazon_east_west_cont_1,106,I,7235178496,25,10,79616000,62.2,5,20,32,585.7299744521322,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
426,amazon_east_west_cont_1,106,C,4180676608,200,10,79616000,62.2,15,10,32,363.519383668292,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
427,amazon_east_west_cont_1,106,C,7235178496,25,10,79616000,62.2,5,20,32,399.3008087507966,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
428,amazon_east_west_cont_1,107,I,4180676608,200,10,79616000,62.2,15,10,32,649.0324403493645,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
429,amazon_east_west_cont_1,107,I,7235178496,25,10,79616000,62.2,10,20,32,588.749619378769,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
430,amazon_east_west_cont_1,107,C,4180676608,200,10,79616000,62.2,15,10,32,244.15105116771272,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
431,amazon_east_west_cont_1,107,C,7235178496,25,10,79616000,62.2,10,20,32,396.9075341302486,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
432,amazon_east_west_cont_1,108,I,4180676608,200,10,79616000,62.2,15,10,32,666.2918092998964,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
433,amazon_east_west_cont_1,108,I,7235178496,25,10,79616000,62.2,15,20,32,592.7965451137536,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
434,amazon_east_west_cont_1,108,C,4180676608,200,10,79616000,62.2,15,10,32,236.29830006172878,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
435,amazon_east_west_cont_1,108,C,7235178496,25,10,79616000,62.2,15,20,32,398.9431683291657,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
436,amazon_east_west_cont_1,109,I,4180676608,200,10,79616000,62.2,15,10,32,678.7495591315252,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
437,amazon_east_west_cont_1,109,I,7235178496,25,10,79616000,62.2,25,20,32,585.9063909126319,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
438,amazon_east_west_cont_1,109,C,4180676608,200,10,79616000,62.2,15,10,32,228.95178225287398,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
439,amazon_east_west_cont_1,109,C,7235178496,25,10,79616000,62.2,25,20,32,396.5172957658038,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
440,amazon_east_west_cont_1,110,I,4180676608,200,10,79616000,62.2,15,10,32,661.1719602083772,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
441,amazon_east_west_cont_1,110,I,7235178496,25,10,79616000,62.2,5,25,32,570.5044544229884,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
442,amazon_east_west_cont_1,110,C,4180676608,200,10,79616000,62.2,15,10,32,351.52891725182644,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
443,amazon_east_west_cont_1,110,C,7235178496,25,10,79616000,62.2,5,25,32,382.7329987181323,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
444,amazon_east_west_cont_1,111,I,4180676608,200,10,79616000,62.2,15,10,32,668.9400118623631,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
445,amazon_east_west_cont_1,111,I,7235178496,25,10,79616000,62.2,10,25,32,596.5552527467037,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
446,amazon_east_west_cont_1,111,C,4180676608,200,10,79616000,62.2,15,10,32,236.4845702201337,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
447,amazon_east_west_cont_1,111,C,7235178496,25,10,79616000,62.2,10,25,32,397.42970170298014,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
448,amazon_east_west_cont_1,112,I,4180676608,200,10,79616000,62.2,15,10,32,654.7098399589432,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
449,amazon_east_west_cont_1,112,I,7235178496,25,10,79616000,62.2,15,25,32,591.4505134385216,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
450,amazon_east_west_cont_1,112,C,4180676608,200,10,79616000,62.2,15,10,32,230.58342720569598,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
451,amazon_east_west_cont_1,112,C,7235178496,25,10,79616000,62.2,15,25,32,395.85889673229383,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
452,amazon_east_west_cont_1,113,I,4180676608,200,10,79616000,62.2,15,10,32,665.1573551355083,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
453,amazon_east_west_cont_1,113,I,7235178496,25,10,79616000,62.2,20,25,32,586.482665154461,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
454,amazon_east_west_cont_1,113,C,4180676608,200,10,79616000,62.2,15,10,32,229.1319452933047,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
455,amazon_east_west_cont_1,113,C,7235178496,25,10,79616000,62.2,20,25,32,411.34017532651046,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
456,amazon_east_west_cont_1,114,I,4180676608,200,10,79616000,62.2,20,10,32,659.2139589774414,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
457,amazon_east_west_cont_1,114,I,7235178496,25,10,79616000,62.2,10,5,32,586.8472725499822,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
458,amazon_east_west_cont_1,114,C,4180676608,200,10,79616000,62.2,20,10,32,465.4550698215215,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
459,amazon_east_west_cont_1,114,C,7235178496,25,10,79616000,62.2,10,5,32,401.1455136396211,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
460,amazon_east_west_cont_1,115,I,4180676608,200,10,79616000,62.2,20,10,32,662.9763328944155,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
461,amazon_east_west_cont_1,115,I,7235178496,25,10,79616000,62.2,15,5,32,593.3366145911139,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
462,amazon_east_west_cont_1,115,C,4180676608,200,10,79616000,62.2,20,10,32,422.24967835422075,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
463,amazon_east_west_cont_1,115,C,7235178496,25,10,79616000,62.2,15,5,32,403.8469778314009,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
464,amazon_east_west_cont_1,116,I,4180676608,200,10,79616000,62.2,20,10,32,654.6347805494642,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
465,amazon_east_west_cont_1,116,I,7235178496,25,10,79616000,62.2,20,5,32,593.6085678657699,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
466,amazon_east_west_cont_1,116,C,4180676608,200,10,79616000,62.2,20,10,32,370.5971123256618,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
467,amazon_east_west_cont_1,116,C,7235178496,25,10,79616000,62.2,20,5,32,392.4601103465101,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
468,amazon_east_west_cont_1,117,I,4180676608,200,10,79616000,62.2,20,10,32,656.0209680896372,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
469,amazon_east_west_cont_1,117,I,7235178496,25,10,79616000,62.2,25,5,32,593.0874419921792,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
470,amazon_east_west_cont_1,117,C,4180676608,200,10,79616000,62.2,20,10,32,348.94436986148395,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
471,amazon_east_west_cont_1,117,C,7235178496,25,10,79616000,62.2,25,5,32,398.9982369820998,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
472,amazon_east_west_cont_1,118,I,4180676608,200,10,79616000,62.2,20,10,32,656.7083756390728,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
473,amazon_east_west_cont_1,118,I,7235178496,25,10,79616000,62.2,5,10,32,561.2237428864366,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
474,amazon_east_west_cont_1,118,C,4180676608,200,10,79616000,62.2,20,10,32,466.49126301208366,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
475,amazon_east_west_cont_1,118,C,7235178496,25,10,79616000,62.2,5,10,32,376.29123405151944,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
476,amazon_east_west_cont_1,119,I,4180676608,200,10,79616000,62.2,20,10,32,663.3631943876655,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
477,amazon_east_west_cont_1,119,I,7235178496,25,10,79616000,62.2,15,10,32,592.2297447249144,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
478,amazon_east_west_cont_1,119,C,4180676608,200,10,79616000,62.2,20,10,32,308.09221445868957,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
479,amazon_east_west_cont_1,119,C,7235178496,25,10,79616000,62.2,15,10,32,391.93720729022937,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
480,amazon_east_west_cont_1,120,I,4180676608,200,10,79616000,62.2,20,10,32,663.7369433694505,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
481,amazon_east_west_cont_1,120,I,7235178496,25,10,79616000,62.2,25,10,32,594.4344369741648,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
482,amazon_east_west_cont_1,120,C,4180676608,200,10,79616000,62.2,20,10,32,274.25827374137265,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
483,amazon_east_west_cont_1,120,C,7235178496,25,10,79616000,62.2,25,10,32,395.8622612982482,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
484,amazon_east_west_cont_1,121,I,4180676608,200,10,79616000,62.2,20,10,32,662.2480681930664,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
485,amazon_east_west_cont_1,121,I,7235178496,25,10,79616000,62.2,5,15,32,574.1679546944251,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
486,amazon_east_west_cont_1,121,C,4180676608,200,10,79616000,62.2,20,10,32,435.3092720996131,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
487,amazon_east_west_cont_1,121,C,7235178496,25,10,79616000,62.2,5,15,32,401.6305183924268,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
488,amazon_east_west_cont_1,122,I,4180676608,200,10,79616000,62.2,20,10,32,663.3534581419094,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
489,amazon_east_west_cont_1,122,I,7235178496,25,10,79616000,62.2,10,15,32,589.6173519861264,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
490,amazon_east_west_cont_1,122,C,4180676608,200,10,79616000,62.2,20,10,32,312.61975809876145,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
491,amazon_east_west_cont_1,122,C,7235178496,25,10,79616000,62.2,10,15,32,400.24460764774034,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
492,amazon_east_west_cont_1,123,I,4180676608,200,10,79616000,62.2,20,10,32,650.3957851411911,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
493,amazon_east_west_cont_1,123,I,7235178496,25,10,79616000,62.2,20,15,32,585.7786889148655,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
494,amazon_east_west_cont_1,123,C,4180676608,200,10,79616000,62.2,20,10,32,242.55996288388843,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
495,amazon_east_west_cont_1,123,C,7235178496,25,10,79616000,62.2,20,15,32,394.60403588841984,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
496,amazon_east_west_cont_1,124,I,4180676608,200,10,79616000,62.2,20,10,32,658.4098334760445,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
497,amazon_east_west_cont_1,124,I,7235178496,25,10,79616000,62.2,25,15,32,594.0811752536594,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
498,amazon_east_west_cont_1,124,C,4180676608,200,10,79616000,62.2,20,10,32,244.67796505988386,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
499,amazon_east_west_cont_1,124,C,7235178496,25,10,79616000,62.2,25,15,32,395.2294319250026,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
500,amazon_east_west_cont_1,125,I,4180676608,200,10,79616000,62.2,20,10,32,645.6931447767238,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
501,amazon_east_west_cont_1,125,I,7235178496,25,10,79616000,62.2,5,20,32,574.4105739391335,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
502,amazon_east_west_cont_1,125,C,4180676608,200,10,79616000,62.2,20,10,32,391.2928381755673,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
503,amazon_east_west_cont_1,125,C,7235178496,25,10,79616000,62.2,5,20,32,390.32352028319525,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
504,amazon_east_west_cont_1,126,I,4180676608,200,10,79616000,62.2,20,10,32,657.7897263373331,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
505,amazon_east_west_cont_1,126,I,7235178496,25,10,79616000,62.2,10,20,32,589.1560750297401,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
506,amazon_east_west_cont_1,126,C,4180676608,200,10,79616000,62.2,20,10,32,282.3193111942914,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
507,amazon_east_west_cont_1,126,C,7235178496,25,10,79616000,62.2,10,20,32,397.668217586554,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
508,amazon_east_west_cont_1,127,I,4180676608,200,10,79616000,62.2,20,10,32,659.3778960005922,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
509,amazon_east_west_cont_1,127,I,7235178496,25,10,79616000,62.2,15,20,32,589.621634452478,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
510,amazon_east_west_cont_1,127,C,4180676608,200,10,79616000,62.2,20,10,32,242.83606635223916,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
511,amazon_east_west_cont_1,127,C,7235178496,25,10,79616000,62.2,15,20,32,398.70189823968894,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
512,amazon_east_west_cont_1,128,I,4180676608,200,10,79616000,62.2,20,10,32,664.6133595969446,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
513,amazon_east_west_cont_1,128,I,7235178496,25,10,79616000,62.2,25,20,32,585.9182009637195,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
514,amazon_east_west_cont_1,128,C,4180676608,200,10,79616000,62.2,20,10,32,237.00087918481378,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
515,amazon_east_west_cont_1,128,C,7235178496,25,10,79616000,62.2,25,20,32,395.869429212445,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
516,amazon_east_west_cont_1,129,I,4180676608,200,10,79616000,62.2,20,10,32,659.0930988744748,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
517,amazon_east_west_cont_1,129,I,7235178496,25,10,79616000,62.2,5,25,32,621.8917895496935,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
518,amazon_east_west_cont_1,129,C,4180676608,200,10,79616000,62.2,20,10,32,376.7588874354459,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
519,amazon_east_west_cont_1,129,C,7235178496,25,10,79616000,62.2,5,25,32,403.3623398533392,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
520,amazon_east_west_cont_1,130,I,4180676608,200,10,79616000,62.2,20,10,32,665.7949170236328,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
521,amazon_east_west_cont_1,130,I,7235178496,25,10,79616000,62.2,10,25,32,596.8414258238361,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
522,amazon_east_west_cont_1,130,C,4180676608,200,10,79616000,62.2,20,10,32,259.82627507985956,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
523,amazon_east_west_cont_1,130,C,7235178496,25,10,79616000,62.2,10,25,32,398.1203663776675,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
524,amazon_east_west_cont_1,131,I,4180676608,200,10,79616000,62.2,20,10,32,660.8392579474325,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
525,amazon_east_west_cont_1,131,I,7235178496,25,10,79616000,62.2,15,25,32,586.7176063923232,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
526,amazon_east_west_cont_1,131,C,4180676608,200,10,79616000,62.2,20,10,32,239.17842409548743,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
527,amazon_east_west_cont_1,131,C,7235178496,25,10,79616000,62.2,15,25,32,397.64197167535514,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
528,amazon_east_west_cont_1,132,I,4180676608,200,10,79616000,62.2,20,10,32,656.3171990434979,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
529,amazon_east_west_cont_1,132,I,7235178496,25,10,79616000,62.2,20,25,32,587.6557887381841,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
530,amazon_east_west_cont_1,132,C,4180676608,200,10,79616000,62.2,20,10,32,231.58694292996452,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
531,amazon_east_west_cont_1,132,C,7235178496,25,10,79616000,62.2,20,25,32,396.2501541772476,ec2-184-72-88-209.compute-1.amazonaws.com,ec2-54-153-118-120.us-west-1.compute.amazonaws.com
